T,Pro
3302,6.535763653070161e-07
3303,6.534095140750674e-07
3304,6.532433846638476e-07
3305,6.530779769074322e-07
3306,6.529132906398977e-07
3307,6.527493256953198e-07
3308,6.525860819077753e-07
3309,6.524235591113396e-07
3310,6.522617571400895e-07
3311,6.521006758281004e-07
3312,6.519403150094486e-07
3313,6.517806745182107e-07
3314,6.516217541884621e-07
3315,6.514635538542794e-07
3316,6.513060733497384e-07
3317,6.511493125089153e-07
3318,6.509932711658864e-07
3319,6.508379491547275e-07
3320,6.506833463095149e-07
3321,6.505294624643246e-07
3322,6.503762974532328e-07
3323,6.502238511103155e-07
3324,6.500721232696488e-07
3325,6.499211137653088e-07
3326,6.497708224313717e-07
3327,6.496212491019135e-07
3328,6.494723936110105e-07
3329,6.493242557927387e-07
3330,6.49176835481174e-07
3331,6.490301325103927e-07
3332,6.488841467144708e-07
3333,6.487388779274846e-07
3334,6.485943259835099e-07
3335,6.48450490716623e-07
3336,6.483073719609003e-07
3337,6.481649695504172e-07
3338,6.480232833192503e-07
3339,6.478823131014757e-07
3340,6.477420587311693e-07
3341,6.476025200424072e-07
3342,6.474636968692657e-07
3343,6.473255890458207e-07
3344,6.471881964061484e-07
3345,6.470515187843249e-07
3346,6.469155560144265e-07
3347,6.467803079305289e-07
3348,6.466457743667084e-07
3349,6.465119551570411e-07
3350,6.463788501356033e-07
3351,6.462464591364708e-07
3352,6.461147819937198e-07
3353,6.459838185414264e-07
3354,6.458535686136668e-07
3355,6.457240320445171e-07
3356,6.45595208668053e-07
3357,6.454670983183514e-07
3358,6.453397008294876e-07
3359,6.452130160355383e-07
3360,6.450870437705789e-07
3361,6.449617838686862e-07
3362,6.44837236163936e-07
3363,6.447134004904046e-07
3364,6.445902766821679e-07
3365,6.444678645733019e-07
3366,6.443461639978831e-07
3367,6.442251747899871e-07
3368,6.441048967836905e-07
3369,6.439853298130689e-07
3370,6.438664737121988e-07
3371,6.437483283151562e-07
3372,6.436308934560172e-07
3373,6.435141689688578e-07
3374,6.433981546877542e-07
3375,6.432828504467824e-07
3376,6.431682560800188e-07
3377,6.430543714215391e-07
3378,6.429411963054196e-07
3379,6.428287305657364e-07
3380,6.427169740365655e-07
3381,6.426059265519833e-07
3382,6.424955879460657e-07
3383,6.423859580528887e-07
3384,6.422770367065285e-07
3385,6.421688237410611e-07
3386,6.420613189905629e-07
3387,6.419545222891098e-07
3388,6.418484334707779e-07
3389,6.417430523696432e-07
3390,6.416383788197821e-07
3391,6.415344126552704e-07
3392,6.414311537101841e-07
3393,6.413286018185998e-07
3394,6.412267568145935e-07
3395,6.411256185322408e-07
3396,6.410251868056183e-07
3397,6.409254614688018e-07
3398,6.408264423558677e-07
3399,6.407281293008921e-07
3400,6.406305221379505e-07
3401,6.405336207011198e-07
3402,6.404374248244755e-07
3403,6.403419343420942e-07
3404,6.402471490880516e-07
3405,6.40153068896424e-07
3406,6.400596936012876e-07
3407,6.399670230367182e-07
3408,6.398750570367921e-07
3409,6.397837954355854e-07
3410,6.396932380671742e-07
3411,6.396033847656343e-07
3412,6.395142353650425e-07
3413,6.394257896994742e-07
3414,6.393380476030058e-07
3415,6.392510089097134e-07
3416,6.391646734536732e-07
3417,6.390790410689612e-07
3418,6.389941115896534e-07
3419,6.389098848498261e-07
3420,6.388263606835552e-07
3421,6.387435389249169e-07
3422,6.386614194079873e-07
3423,6.385800019668427e-07
3424,6.384992864355588e-07
3425,6.384192726482118e-07
3426,6.383399604388783e-07
3427,6.382613496416338e-07
3428,6.381834400905545e-07
3429,6.381062316197169e-07
3430,6.380297240631966e-07
3431,6.379539172550699e-07
3432,6.378788110294132e-07
3433,6.37804405220302e-07
3434,6.37730699661813e-07
3435,6.376576941880219e-07
3436,6.375853886330051e-07
3437,6.375137828308385e-07
3438,6.374428766155981e-07
3439,6.373726698213602e-07
3440,6.373031622822009e-07
3441,6.372343538321963e-07
3442,6.371662443054224e-07
3443,6.370988335359553e-07
3444,6.370321213578713e-07
3445,6.369661076052461e-07
3446,6.369007921121563e-07
3447,6.368361747126779e-07
3448,6.367722552408867e-07
3449,6.36709033530859e-07
3450,6.36646509416671e-07
3451,6.365846827323985e-07
3452,6.365235533121177e-07
3453,6.364631209899049e-07
3454,6.364033855998361e-07
3455,6.363443469759877e-07
3456,6.362860049524351e-07
3457,6.362283593632547e-07
3458,6.36171410042523e-07
3459,6.361151568243158e-07
3460,6.360595995427091e-07
3461,6.360047380317792e-07
3462,6.359505721256019e-07
3463,6.358971016582536e-07
3464,6.358443264638103e-07
3465,6.357922463763484e-07
3466,6.357408612299434e-07
3467,6.356901708586718e-07
3468,6.356401750966098e-07
3469,6.355908737778332e-07
3470,6.355422667364183e-07
3471,6.35494353806441e-07
3472,6.354471348219776e-07
3473,6.354006096171041e-07
3474,6.353547780258967e-07
3475,6.353096398824314e-07
3476,6.352651950207845e-07
3477,6.352214432750318e-07
3478,6.351783844792497e-07
3479,6.35136018467514e-07
3480,6.350943450739011e-07
3481,6.350533641324868e-07
3482,6.350130754773474e-07
3483,6.34973478942559e-07
3484,6.349345743621978e-07
3485,6.348963615703397e-07
3486,6.348588404010608e-07
3487,6.348220106884373e-07
3488,6.347858722665451e-07
3489,6.34750424969461e-07
3490,6.347156686312601e-07
3491,6.346816030860192e-07
3492,6.346482281678142e-07
3493,6.346155437107212e-07
3494,6.345835495488162e-07
3495,6.345522455161754e-07
3496,6.34521631446875e-07
3497,6.34491707174991e-07
3498,6.344624725345994e-07
3499,6.344339273597766e-07
3500,6.344060714845983e-07
3501,6.343789047431409e-07
3502,6.343524269694804e-07
3503,6.34326637997693e-07
3504,6.343015376618546e-07
3505,6.342771257960415e-07
3506,6.342534022343296e-07
3507,6.342303668107953e-07
3508,6.342080193595145e-07
3509,6.341863597145634e-07
3510,6.341653877100181e-07
3511,6.341451031799544e-07
3512,6.341255059584488e-07
3513,6.341065958795772e-07
3514,6.340883727774158e-07
3515,6.340708364860406e-07
3516,6.340539868395278e-07
3517,6.340378236719535e-07
3518,6.340223468173936e-07
3519,6.340075561099245e-07
3520,6.339934513836222e-07
3521,6.339800324725625e-07
3522,6.339672992108221e-07
3523,6.339552514324767e-07
3524,6.339438889716023e-07
3525,6.339332116622754e-07
3526,6.339232193385719e-07
3527,6.339139118345676e-07
3528,6.339052889843392e-07
3529,6.338973506219622e-07
3530,6.338900965815132e-07
3531,6.338835266970681e-07
3532,6.338776408027029e-07
3533,6.338724387324938e-07
3534,6.33867920320517e-07
3535,6.338640854008485e-07
3536,6.338609338075643e-07
3537,6.338584653747407e-07
3538,6.338566799364537e-07
3539,6.338555773267797e-07
3540,6.33855157379794e-07
3541,6.338554199295735e-07
3542,6.33856364810194e-07
3543,6.338579918557317e-07
3544,6.338603009002624e-07
3545,6.338632917778627e-07
3546,6.338669643226083e-07
3547,6.338713183685754e-07
3548,6.338763537498402e-07
3549,6.338820703004787e-07
3550,6.338884678545671e-07
3551,6.338955462461816e-07
3552,6.33903305309398e-07
3553,6.339117448782924e-07
3554,6.339208647869413e-07
3555,6.339306648694205e-07
3556,6.33941144959806e-07
3557,6.339523048921742e-07
3558,6.339641445006012e-07
3559,6.339766636191629e-07
3560,6.339898620819352e-07
3561,6.340037397229949e-07
3562,6.340182963764174e-07
3563,6.340335318762792e-07
3564,6.340494460566561e-07
3565,6.340660387516248e-07
3566,6.340833097952605e-07
3567,6.341012590216401e-07
3568,6.341198862648393e-07
3569,6.341391913589342e-07
3570,6.341591741380013e-07
3571,6.341798344361161e-07
3572,6.342011720873552e-07
3573,6.342231869257943e-07
3574,6.342458787855099e-07
3575,6.342692475005779e-07
3576,6.342932929050742e-07
3577,6.343180148330755e-07
3578,6.343434131186573e-07
3579,6.343694875958959e-07
3580,6.343962380988674e-07
3581,6.34423664461648e-07
3582,6.344517665183137e-07
3583,6.344805441029407e-07
3584,6.345099970496049e-07
3585,6.345401251923828e-07
3586,6.345709283653501e-07
3587,6.34602406402583e-07
3588,6.346345591381577e-07
3589,6.346673864061503e-07
3590,6.347008880406367e-07
3591,6.347350638756932e-07
3592,6.34769913745396e-07
3593,6.34805437483821e-07
3594,6.348416349250441e-07
3595,6.34878505903142e-07
3596,6.349160502521904e-07
3597,6.349542678062654e-07
3598,6.349931583994434e-07
3599,6.350327218658001e-07
3600,6.350729580394117e-07
3601,6.351138667543545e-07
3602,6.351554478447045e-07
3603,6.351977011445378e-07
3604,6.352406264879303e-07
3605,6.352842237089585e-07
3606,6.353284926416983e-07
3607,6.353734331202257e-07
3608,6.35419044978617e-07
3609,6.35465328050948e-07
3610,6.355122821712952e-07
3611,6.355599071737344e-07
3612,6.356082028923419e-07
3613,6.356571691611936e-07
3614,6.357068058143659e-07
3615,6.357571126859346e-07
3616,6.35808089609976e-07
3617,6.35859736420566e-07
3618,6.35912052951781e-07
3619,6.359650390376967e-07
3620,6.360186945123896e-07
3621,6.360730192099357e-07
3622,6.36128012964411e-07
3623,6.361836756098915e-07
3624,6.362400069804536e-07
3625,6.362970069101731e-07
3626,6.363546752331263e-07
3627,6.364130117833893e-07
3628,6.364720163950383e-07
3629,6.365316889021489e-07
3630,6.36592029138798e-07
3631,6.366530369390609e-07
3632,6.367147121370141e-07
3633,6.367770545667339e-07
3634,6.36840064062296e-07
3635,6.369037404577767e-07
3636,6.36968083587252e-07
3637,6.370330932847984e-07
3638,6.370987693844914e-07
3639,6.371651117204074e-07
3640,6.372321201266225e-07
3641,6.372997944372128e-07
3642,6.373681344862544e-07
3643,6.374371401078235e-07
3644,6.37506811135996e-07
3645,6.375771474048482e-07
3646,6.376481487484559e-07
3647,6.377198150008957e-07
3648,6.37792145996243e-07
3649,6.378651415685745e-07
3650,6.379388015519662e-07
3651,6.380131257804942e-07
3652,6.380881140882343e-07
3653,6.381637663092629e-07
3654,6.38240082277656e-07
3655,6.383170618274899e-07
3656,6.383947047928405e-07
3657,6.384730110077837e-07
3658,6.385519803063962e-07
3659,6.386316125227533e-07
3660,6.387119074909317e-07
3661,6.387928650450076e-07
3662,6.388744850190566e-07
3663,6.389567672471551e-07
3664,6.390397115633791e-07
3665,6.391233178018049e-07
3666,6.392075857965082e-07
3667,6.392925153815655e-07
3668,6.393781063910529e-07
3669,6.394643586590463e-07
3670,6.395512720196217e-07
3671,6.396388463068556e-07
3672,6.397270813548237e-07
3673,6.398159769976023e-07
3674,6.399055330692676e-07
3675,6.399957494038955e-07
3676,6.400866258355621e-07
3677,6.401781621983436e-07
3678,6.402703583263162e-07
3679,6.40363214053556e-07
3680,6.404567292141389e-07
3681,6.40550903642141e-07
3682,6.406457371716385e-07
3683,6.407412296367077e-07
3684,6.408373808714243e-07
3685,6.409341907098647e-07
3686,6.410316589861048e-07
3687,6.41129785534221e-07
3688,6.412285701882888e-07
3689,6.413280127823852e-07
3690,6.414281131505857e-07
3691,6.415288711269664e-07
3692,6.416302865456037e-07
3693,6.417323592405733e-07
3694,6.418350890459517e-07
3695,6.419384757958147e-07
3696,6.420425193242388e-07
3697,6.421472194652997e-07
3698,6.422525760530736e-07
3699,6.423585889216368e-07
3700,6.424652579050651e-07
3701,6.425725828374346e-07
3702,6.426805635528217e-07
3703,6.427891998853024e-07
3704,6.428984916689527e-07
3705,6.43008438737849e-07
3706,6.431190409260668e-07
3707,6.432302980676828e-07
3708,6.433422099967729e-07
3709,6.434547765474131e-07
3710,6.435679975536794e-07
3711,6.436818728496482e-07
3712,6.437964022693956e-07
3713,6.439115856469974e-07
3714,6.440274228165301e-07
3715,6.441439136120693e-07
3716,6.442610578676918e-07
3717,6.443788554174729e-07
3718,6.444973060954894e-07
3719,6.446164097358168e-07
3720,6.447361661725318e-07
3721,6.4485657523971e-07
3722,6.449776367714277e-07
3723,6.450993506017611e-07
3724,6.452217165631027e-07
3725,6.45344734464152e-07
3726,6.454684040961058e-07
3727,6.455927252497522e-07
3728,6.457176977158782e-07
3729,6.458433212852714e-07
3730,6.459695957487193e-07
3731,6.460965208970092e-07
3732,6.462240965209286e-07
3733,6.46352322411265e-07
3734,6.464811983588061e-07
3735,6.46610724154339e-07
3736,6.467408995886512e-07
3737,6.468717244525306e-07
3738,6.47003198536764e-07
3739,6.471353216321391e-07
3740,6.472680935294437e-07
3741,6.474015140194651e-07
3742,6.475355828929904e-07
3743,6.476702999408075e-07
3744,6.478056649537038e-07
3745,6.479416777224663e-07
3746,6.480783380378832e-07
3747,6.482156456907412e-07
3748,6.483536004718284e-07
3749,6.484922021719322e-07
3750,6.486314505818394e-07
3751,6.487713454923384e-07
3752,6.489118866942158e-07
3753,6.490530739782596e-07
3754,6.491949071352571e-07
3755,6.493373859559959e-07
3756,6.494805102312634e-07
3757,6.496242797518469e-07
3758,6.497686943085337e-07
3759,6.499137536921117e-07
3760,6.500594576933683e-07
3761,6.502058061030907e-07
3762,6.503527987120665e-07
3763,6.505004353110833e-07
3764,6.506487156909284e-07
3765,6.507976396423892e-07
3766,6.509472069562533e-07
3767,6.510974174233083e-07
3768,6.512482708343411e-07
3769,6.5139976698014e-07
3770,6.515519056514916e-07
3771,6.517046866391839e-07
3772,6.518581097340044e-07
3773,6.520121747267399e-07
3774,6.521668814081789e-07
3775,6.52322229569108e-07
3776,6.52478219000315e-07
3777,6.526348494925875e-07
3778,6.527921208367126e-07
3779,6.529500328234783e-07
3780,6.531085852436713e-07
3781,6.532677778880798e-07
3782,6.534276105474907e-07
3783,6.535880830126916e-07
3784,6.537491950744703e-07
3785,6.539109465236142e-07
3786,6.540733371509102e-07
3787,6.542363667471464e-07
3788,6.544000351031099e-07
3789,6.545643420095884e-07
3790,6.547292872573692e-07
3791,6.548948706372396e-07
3792,6.550610919399875e-07
3793,6.552279509564001e-07
3794,6.553954474772646e-07
3795,6.555635812933691e-07
3796,6.557323521955005e-07
3797,6.559017599744465e-07
3798,6.560718044209945e-07
3799,6.562424853259319e-07
3800,6.564138024800466e-07
3801,6.565857556741256e-07
3802,6.567583446989563e-07
3803,6.569315693453265e-07
3804,6.571054294040233e-07
3805,6.572799246658343e-07
3806,6.574550549215475e-07
3807,6.576308199619495e-07
3808,6.578072195778282e-07
3809,6.579842535599711e-07
3810,6.581619216991655e-07
3811,6.583402237861991e-07
3812,6.585191596118587e-07
3813,6.586987289669328e-07
3814,6.58878931642208e-07
3815,6.590597674284722e-07
3816,6.592412361165128e-07
3817,6.59423337497117e-07
3818,6.596060713610725e-07
3819,6.597894374991668e-07
3820,6.599734357021874e-07
3821,6.601580657609216e-07
3822,6.603433274661568e-07
3823,6.605292206086807e-07
3824,6.607157449792805e-07
3825,6.609029003687439e-07
3826,6.610906865678582e-07
3827,6.61279103367411e-07
3828,6.614681505581896e-07
3829,6.616578279309815e-07
3830,6.618481352765742e-07
3831,6.620390723857553e-07
3832,6.622306390493121e-07
3833,6.62422835058032e-07
3834,6.626156602027026e-07
3835,6.628091142741112e-07
3836,6.630031970630455e-07
3837,6.631979083602929e-07
3838,6.633932479566406e-07
3839,6.635892156428763e-07
3840,6.637858112097876e-07
3841,6.639830344481616e-07
3842,6.64180885148786e-07
3843,6.643793631024483e-07
3844,6.645784680999358e-07
3845,6.647781999320359e-07
3846,6.649785583895363e-07
3847,6.651795432632243e-07
3848,6.653811543438875e-07
3849,6.655833914223132e-07
3850,6.657862542892891e-07
3851,6.659897427356022e-07
3852,6.661938565520406e-07
3853,6.663985955293911e-07
3854,6.666039594584416e-07
3855,6.668099481299795e-07
3856,6.670165613347923e-07
3857,6.672237988636674e-07
3858,6.674316605073919e-07
3859,6.676401460567539e-07
3860,6.678492553025405e-07
3861,6.68058988035539e-07
3862,6.682693440465371e-07
3863,6.684803231263224e-07
3864,6.686919250656822e-07
3865,6.689041496554041e-07
3866,6.691169966862751e-07
3867,6.693304659490832e-07
3868,6.695445572346157e-07
3869,6.697592703336598e-07
3870,6.699746050370032e-07
3871,6.701905611354334e-07
3872,6.704071384197378e-07
3873,6.70624336680704e-07
3874,6.708421557091191e-07
3875,6.710605952957708e-07
3876,6.712796552314465e-07
3877,6.714993353069339e-07
3878,6.717196353130201e-07
3879,6.719405550404927e-07
3880,6.721620942801394e-07
3881,6.723842528227473e-07
3882,6.726070304591039e-07
3883,6.728304269799972e-07
3884,6.730544421762136e-07
3885,6.732790758385417e-07
3886,6.735043277577684e-07
3887,6.737301977246809e-07
3888,6.739566855300673e-07
3889,6.741837909647145e-07
3890,6.744115138194104e-07
3891,6.746398538849424e-07
3892,6.748688109520975e-07
3893,6.750983848116637e-07
3894,6.753285752544282e-07
3895,6.755593820711784e-07
3896,6.757908050527019e-07
3897,6.760228439897863e-07
3898,6.762554986732186e-07
3899,6.76488768893787e-07
3900,6.767226544422782e-07
3901,6.769571551094802e-07
3902,6.771922706861799e-07
3903,6.774280009631655e-07
3904,6.776643457312239e-07
3905,6.779013047811425e-07
3906,6.781388779037092e-07
3907,6.783770648897114e-07
3908,6.78615865529936e-07
3909,6.788552796151713e-07
3910,6.790953069362041e-07
3911,6.793359472838223e-07
3912,6.79577200448813e-07
3913,6.798190662219638e-07
3914,6.800615443940624e-07
3915,6.803046347558959e-07
3916,6.805483370982519e-07
3917,6.80792651211918e-07
3918,6.810375768876812e-07
3919,6.812831139163297e-07
3920,6.815292620886502e-07
3921,6.817760211954308e-07
3922,6.820233910274587e-07
3923,6.822713713755211e-07
3924,6.825199620304058e-07
3925,6.827691627829002e-07
3926,6.830189734237916e-07
3927,6.832693937438676e-07
3928,6.835204235339156e-07
3929,6.837720625847234e-07
3930,6.840243106870781e-07
3931,6.84277167631767e-07
3932,6.845306332095779e-07
3933,6.847847072112983e-07
3934,6.850393894277153e-07
3935,6.852946796496169e-07
3936,6.8555057766779e-07
3937,6.858070832730223e-07
3938,6.860641962561014e-07
3939,6.863219164078143e-07
3940,6.865802435189493e-07
3941,6.868391773802929e-07
3942,6.870987177826331e-07
3943,6.873588645167576e-07
3944,6.876196173734533e-07
3945,6.878809761435077e-07
3946,6.881429406177086e-07
3947,6.884055105868433e-07
3948,6.886686858416996e-07
3949,6.889324661730642e-07
3950,6.891968513717253e-07
3951,6.8946184122847e-07
3952,6.897274355340858e-07
3953,6.899936340793603e-07
3954,6.902604366550806e-07
3955,6.905278430520347e-07
3956,6.907958530610097e-07
3957,6.910644664727928e-07
3958,6.913336830781723e-07
3959,6.916035026679349e-07
3960,6.918739250328683e-07
3961,6.921449499637601e-07
3962,6.924165772513975e-07
3963,6.926888066865682e-07
3964,6.929616380600597e-07
3965,6.932350711626591e-07
3966,6.935091057851543e-07
3967,6.937837417183324e-07
3968,6.940589787529811e-07
3969,6.943348166798878e-07
3970,6.946112552898398e-07
3971,6.948882943736249e-07
3972,6.9516593372203e-07
3973,6.954441731258433e-07
3974,6.957230123758518e-07
3975,6.960024512628428e-07
3976,6.962824895776044e-07
3977,6.965631271109233e-07
3978,6.968443636535877e-07
3979,6.971261989963846e-07
3980,6.974086329301014e-07
3981,6.976916652455259e-07
3982,6.979752957334451e-07
